frames,fps,episode_length,value_loss,policy_entropy,PMM:episode_rewards,approx_kl_divergence,P01:episode_rewards,P09:episode_rewards,policy_loss,clip_fraction,explained_variance,grad_norm,advantage_norm,epoch_idx
5898240,238,299.19,0.005544191924827402,1.7511944800615311,67.75,0.001013473527922315,22.500000000000007,125.0,-0.0005222329178650398,0.285791015625,4.8428773880004884e-09,0.04858618449175779,15.968715047836303,576
5908480,238,307.01,0.007143925768195914,1.7802607849240304,84.5,0.0008228789778570444,25.0,150.0,-0.0007127893528377172,0.2766845703125,-1.4901161193847657e-09,0.052812624325586255,15.968717336654663,577
5918720,238,316.42,0.007812525159613415,1.7704778641462326,117.75,0.0009438956824226353,25.0,252.50000000000023,-0.0007911478445748798,0.2927001953125,-2.0116567611694337e-08,0.05186471417604299,15.968717283010482,578
5928960,238,322.18,0.0073615722106978865,1.7623773872852326,129.0,0.0007900172635373793,25.0,335.00000000000085,-0.0008148863766109571,0.2724609375,-1.4901161193847656e-08,0.05216109699667991,15.968717110157012,579
5939200,238,326.77,0.006659619828133146,1.74264263138175,133.75,0.0008446379634222013,25.0,425.0,-0.000642784645606298,0.2398681640625,2.458691596984863e-08,0.05279630478144885,15.968715423345566,580
5949440,238,327.66,0.006891056821314123,1.7607387013733387,120.25,0.000668053825002346,25.0,280.00000000000045,-0.0004302321987779578,0.2237548828125,3.7252902984619143e-10,0.05116268511040538,15.968717288970947,581
5959680,238,324.67,0.00618573489064147,1.752950868755579,111.75,0.0011724781122097738,25.0,202.50000000000023,-0.0008719316061615246,0.3408935546875,-8.940696716308593e-09,0.049473996192039425,15.968717366456985,582
5969920,238,323.12,0.008095768619187992,1.751523181051016,121.25,0.0009482816435435026,22.500000000000007,227.5000000000002,-0.0007793442251568195,0.2975830078125,-2.2351741790771484e-09,0.054615826287133476,15.968716537952423,583
5980160,238,321.32,0.007603284266497212,1.7523073427379132,127.75,0.0006844964533911479,25.0,250.0,-0.00048537799302721395,0.255322265625,6.7055225372314455e-09,0.05420376226105554,15.968717789649963,584
5990400,238,325.04,0.005663125160106119,1.7550307936966418,136.25,0.0008194520525421467,0.0,380.00000000000045,-0.0007428373355651274,0.2966064453125,-5.215406417846679e-09,0.050201623663642427,15.968717193603515,585
6000640,238,315.97,0.004440582628154832,1.7515328012406826,110.75,0.0010107801404444672,0.0,250.0,-0.0007889273754699388,0.324658203125,3.725290298461914e-09,0.04897033261476234,15.968640011548995,586
6010880,238,312.4,0.006006185439809996,1.7354782477021218,93.75,0.0008210839666503489,0.0,200.0,-0.0008439925109996693,0.2789794921875,2.2724270820617674e-08,0.05229637337812977,15.968717050552367,587
6021120,238,306.14,0.004784033555097267,1.7244164034724236,78.25,0.0006546951646711818,0.0,200.0,-0.000540125488259946,0.259765625,5.587935447692871e-09,0.050235393276651955,15.968715947866439,588
6031360,238,305.63,0.00600162033607603,1.7365055069327355,81.75,0.0007855078123810699,0.0,177.50000000000023,-0.0006606823204492685,0.2636962890625,-3.7252902984619143e-10,0.05051488830421354,15.968717324733735,589
6041600,238,307.59,0.005450816068469066,1.7487913854420185,81.75,0.0010244814766707578,0.0,177.50000000000023,-0.0005748415849666344,0.3131591796875,1.080334186553955e-08,0.049104255131671604,15.968716776371002,590
6051840,238,308.45,0.005758284857438412,1.76622192338109,100.25,0.001011680901103773,0.0,227.5000000000002,-0.0008817125821224181,0.341650390625,2.9802322387695314e-09,0.04990602223931025,15.96871746778488,591
6062080,238,311.42,0.006331256472651603,1.777682761102915,104.5,0.000609540995765201,0.0,227.5000000000002,-0.0004811216442249133,0.219091796875,0.0,0.05180220919613594,15.968717008829117,592
6072320,238,311.06,0.007639276449066301,1.771033402532339,111.5,0.0008206483277149346,0.0,225.0,-0.0008887679701729212,0.280078125,-1.3783574104309083e-08,0.05240878522155955,15.968717515468597,593
6082560,238,322.02,0.00878641605431767,1.7758369408547878,126.5,0.0007837680862735396,0.0,252.50000000000023,-0.0008163220594724407,0.286083984375,-9.313225746154785e-09,0.05415877419048861,15.96871782541275,594
6092800,238,329.71,0.009629849686461966,1.7535174869000911,148.0,0.0007787850452075417,0.0,275.0,-0.000592954779858701,0.2714599609375,-5.215406417846679e-09,0.05507033552389836,15.968717724084854,595
6103040,238,336.62,0.006355181011409172,1.720017246901989,167.0,0.0008841999841422421,25.0,450.0,-0.0010221903929050313,0.30029296875,-8.195638656616212e-09,0.048523791006174655,15.968714874982833,596
6113280,238,328.1,0.004966661636268554,1.723991196602583,137.25,0.0008417421312429951,0.0,275.0,-0.0006485320962383411,0.279541015625,-9.313225746154785e-09,0.04892409337574666,15.968716269731521,597
6123520,238,324.11,0.008414348689620965,1.7276788249611854,126.25,0.0008356292288226541,0.0,250.0,-0.0009560733513353625,0.2835205078125,-4.097819328308106e-09,0.05266125224844035,15.968717694282532,598
6133760,238,323.69,0.008557125807828924,1.7404386594891548,127.0,0.0008135922206264467,25.0,227.5000000000002,-0.0008977569261332974,0.2684326171875,2.9802322387695314e-09,0.049962368958916516,15.968717521429062,599
6144000,238,328.13,0.007495200736957486,1.7188627988100051,147.75,0.0009369099248459634,25.0,307.5000000000006,-0.0006488572515081614,0.3287841796875,-1.862645149230957e-08,0.05313311706799506,15.968717646598815,600
6154240,238,329.74,0.008054741817250032,1.7324375167489052,148.75,0.0008805569757271315,25.0,307.5000000000006,-0.0005522320599993691,0.301904296875,1.5273690223693846e-08,0.053490316379306714,15.96871777176857,601
6164480,238,329.83,0.007835264332970836,1.7568019337952137,143.0,0.0006832273440068093,25.0,300.0,-0.000597828219179064,0.233642578125,1.2665987014770507e-08,0.05105610677907937,15.968717747926712,602
6174720,238,320.39,0.005407120164545631,1.753784617036581,109.5,0.0006633966816210091,25.0,225.0,-0.0005935751178185456,0.2489990234375,1.564621925354004e-08,0.0503236567407093,15.968716883659363,603
6184960,238,318.69,0.007247661862857057,1.7685994818806647,109.25,0.0007833015941287158,25.0,227.5000000000002,-0.000530379322663066,0.2759521484375,-1.6391277313232423e-08,0.05255020349891868,15.96871746778488,604
6195200,238,309.82,0.005404235439823424,1.7726993992924691,94.5,0.0008365203642711095,22.500000000000007,202.50000000000023,-0.0008483462101139594,0.3132080078125,-4.470348358154297e-09,0.048997867997493776,15.968713229894638,605
6205440,238,318.3,0.00804968133343209,1.7863269701600075,113.0,0.0008860632626351616,0.0,250.0,-0.0007870095894759288,0.2930419921875,-6.332993507385254e-09,0.05301508388259253,15.96871742606163,606
6215680,238,320.6,0.00826933030211876,1.7786384120583534,123.25,0.0009261414195833595,0.0,250.0,-0.0010175500839977758,0.3373291015625,2.0116567611694337e-08,0.052361725117240764,15.968717736005782,607
6225920,238,323.78,0.005735874388983575,1.7560373812913894,118.75,0.0008496655195102676,25.0,250.0,-0.0007494013876566896,0.3087158203125,-1.7881393432617187e-08,0.049563681389051636,15.968717288970947,608
6236160,238,327.33,0.008650784956353163,1.7453113600611687,131.0,0.0007125752980144285,25.0,227.5000000000002,-0.0006592887646547751,0.253125,-8.195638656616212e-09,0.05341526018170437,15.968717670440673,609
6246400,238,320.95,0.005550420337704054,1.7523700967431068,108.0,0.0006891895976153251,25.0,200.0,-0.0006274372557527385,0.27197265625,-3.7252902984619143e-10,0.04943070145440734,15.968716955184936,610
6256640,238,324.46,0.009309644606582878,1.7499311424791812,142.75,0.0007894546997846419,0.0,287.5000000000011,-0.0007471853336028289,0.2520263671875,-4.097819328308106e-09,0.055060365706377935,15.968717736005782,611
6266880,238,326.55,0.00999709902714585,1.7357236661016942,157.5,0.0008076660939423163,25.0,455.0000000000004,-0.0007406081800581888,0.2578857421875,-1.5273690223693846e-08,0.05625875694193681,15.968717873096466,612
6277120,238,328.93,0.009791009023138031,1.762102572619915,188.75,0.0006745912082593009,25.0,502.5000000000002,-0.0005980903788440628,0.2487548828125,-9.313225746154785e-09,0.055024878898026,15.968717789649963,613
6287360,238,332.59,0.012225268050679005,1.774042444676161,205.5,0.0006410924223970938,25.0,525.0,-0.0006288432978180936,0.2401611328125,-8.940696716308593e-09,0.05522728183473764,15.968717765808105,614
6297600,238,328.99,0.008464609371731057,1.762062782049179,189.5,0.0006878450523082336,47.50000000000001,477.5000000000002,-0.0005653651100146817,0.261474609375,3.7252902984619143e-10,0.054066559209895435,15.968717581033706,615
6307840,238,337.99,0.007984921079878405,1.7716529928147793,194.75,0.0005901182653886394,25.0,477.5000000000002,-0.0004860106993874069,0.222021484375,-1.3411045074462891e-08,0.05043914431262529,15.968717575073242,616
6318080,238,332.4,0.007885978169451847,1.7788457855582238,158.25,0.0006707054688035897,25.0,360.0000000000009,-0.0005633868091535988,0.2917236328125,2.6077032089233397e-09,0.05389184078925378,15.968717408180236,617
6328320,238,332.29,0.007002900730572037,1.7705699555575847,147.25,0.0008773694242677266,0.0,302.5000000000002,-0.0009146078700723592,0.3330322265625,-3.3527612686157227e-09,0.05318060374477499,15.968717396259308,618
6338560,238,324.02,0.006593246020656807,1.7376152358949184,130.75,0.0008912476394812074,0.0,280.00000000000045,-0.0008363246110093314,0.3020263671875,7.82310962677002e-09,0.04951438949444851,15.968717116117478,619
6348800,238,326.42,0.006808174213529128,1.7374500811100007,137.25,0.0007757430497235873,0.0,332.5000000000006,-0.00038862710862304085,0.2704345703125,-2.9802322387695314e-09,0.05133569647664269,15.968717479705811,620
6359040,238,319.64,0.006798300347418263,1.7269980520009995,115.75,0.0006910027645091077,0.0,250.0,-0.00039873727509984744,0.232666015625,-1.564621925354004e-08,0.052294394672509646,15.968717563152314,621
6369280,238,321.27,0.005597810648214363,1.7362976998090744,104.0,0.0008590021254860858,0.0,225.0,-0.0007520233426475898,0.29658203125,2.570450305938721e-08,0.05039596055947334,15.96871738433838,622
6379520,238,311.0,0.004970556734497223,1.7473726347088814,87.75,0.0007779157518882585,0.0,200.0,-0.0007501318677896052,0.318603515625,-2.570450305938721e-08,0.04844865291666221,15.968717205524445,623
6389760,238,307.83,0.005791871654565739,1.7497698485851287,83.25,0.0007888071460541823,0.0,175.0,-0.00046515970607288184,0.2984619140625,0.0,0.052521671759217646,15.968715834617615,624
6400000,238,307.33,0.007984830259374576,1.759508141875267,98.25,0.0007796240136030974,0.0,202.50000000000023,-0.0007387413032120093,0.3016845703125,4.470348358154297e-09,0.0539268088604465,15.968717765808105,625
6410240,238,311.71,0.007485665650483498,1.76261133775115,111.5,0.0007488174964166205,22.500000000000007,225.0,-0.0009700981965579559,0.304736328125,1.3783574104309083e-08,0.05329476638597928,15.96871708035469,626
6420480,238,314.42,0.0100129790009305,1.7599245317280292,139.0,0.0007153078416422432,25.0,250.0,-0.001010917403982603,0.2933837890625,2.123415470123291e-08,0.05561021957295629,15.968717670440673,627
6430720,238,322.67,0.00752902168565015,1.7565377481281756,152.25,0.0006824566691449263,25.0,330.0000000000004,-0.0004654107098758686,0.2208251953125,-2.2351741790771484e-08,0.05072741945387397,15.968717461824417,628
6440960,238,326.05,0.008357391006029502,1.7515685521066189,165.75,0.0006337848734773388,25.0,402.5000000000002,-0.0008212515738705406,0.252783203125,-6.7055225372314455e-09,0.053650791599870205,15.968717634677887,629
6451200,238,324.07,0.006997797422536678,1.7128971002995967,139.0,0.0008164085023878442,25.0,300.0,-0.0008838843881676439,0.3039306640625,-7.82310962677002e-09,0.05168872402188297,15.96871750354767,630
6461440,238,314.0,0.005634490031660988,1.7099303714931011,107.0,0.0007041765635619867,25.0,225.0,-0.0005933981949056033,0.2916748046875,7.82310962677002e-09,0.05342730308968896,15.968715155124665,631
6471680,238,321.67,0.009406923134883982,1.7375515535473824,121.75,0.0005888736920326209,22.500000000000007,255.00000000000043,-0.0005738611178458086,0.247802734375,-1.1175870895385742e-09,0.0543610261069154,15.968717670440673,632
6481920,238,320.13,0.00752163399465644,1.7310735531151296,131.5,0.0006053643566730216,25.0,255.00000000000043,-0.0005641080853820313,0.241162109375,7.450580596923829e-10,0.05221395435701469,15.968717789649963,633
6492160,238,322.29,0.006059364561588154,1.7396231025457383,141.0,0.0007667995633084956,0.0,352.5000000000002,-0.0008197674640541663,0.3065673828125,-1.825392246246338e-08,0.047348642555906706,15.968715405464172,634
6502400,238,317.51,0.0068410248996315206,1.740988490730524,124.5,0.0006447933467796929,0.0,252.50000000000023,-0.0005919415296375518,0.2765625,2.2351741790771484e-09,0.0520226759359043,15.968717259168624,635
6512640,238,320.17,0.008548174754832872,1.7281257420778275,129.5,0.0005462101274417818,0.0,252.50000000000023,-0.0004329641131334938,0.210546875,-1.4528632164001465e-08,0.05185821160338548,15.968717753887177,636
6522880,238,323.04,0.007707382021726517,1.731138000637293,134.0,0.000727371309415048,25.0,252.50000000000023,-0.0007457931718818145,0.28896484375,7.450580596923829e-10,0.051140046959117134,15.968717521429062,637
6533120,238,319.2,0.0060118965091461975,1.7564224235713481,132.25,0.0008528424412645563,25.0,275.0,-0.0009297128945036093,0.3335693359375,-3.7252902984619143e-10,0.050306505223083234,15.968711358308791,638
6543360,238,315.65,0.0042051995640576935,1.7674347035586835,109.5,0.0006717507256311705,22.500000000000007,177.50000000000023,-0.0005024946032790468,0.308056640625,4.097819328308106e-09,0.04823513249953125,15.968716931343078,639
6553600,238,311.6,0.007203858805041818,1.7740809895098208,112.25,0.0007420150930940395,0.0,202.50000000000023,-0.0008100320897938218,0.2925048828125,-7.078051567077636e-09,0.05224410498452089,15.968717592954636,640
6563840,238,310.9,0.0064325992657813915,1.7699382409453392,105.25,0.0007247614040977624,0.0,180.00000000000045,-0.0006991064896283205,0.3003173828125,-3.3527612686157227e-09,0.049359980724049325,15.96871582865715,641
6574080,238,318.78,0.007367898008578777,1.7601112142205237,129.75,0.0005570272480213134,0.0,355.00000000000045,-0.0006944106404262129,0.2603515625,4.470348358154297e-09,0.05152702510574906,15.968717277050018,642
6584320,238,322.98,0.007559321413833686,1.7528874211013317,123.25,0.0005684531546876314,25.0,275.0,-0.00034134743436879943,0.2299560546875,1.825392246246338e-08,0.05243289414035833,15.968712937831878,643
6594560,238,318.08,0.0045826247855814016,1.7557159453630446,117.25,0.0008644018407380827,0.0,275.0,-0.0007001767909969204,0.3455078125,-7.078051567077636e-09,0.04848704837296991,15.968715983629227,644
6604800,238,308.16,0.004456018697682395,1.752069640904665,88.0,0.0007801210761883226,0.0,200.0,-0.0006278956680944248,0.3067138671875,9.313225746154785e-09,0.04808107037518834,15.968710452318192,645
6615040,238,303.06,0.005671962747588566,1.7273445300757886,76.75,0.0006393752809032094,0.0,175.0,-0.00038984960774541834,0.2633056640625,6.332993507385254e-09,0.04955656286894082,15.968704468011856,646
6625280,238,305.15,0.005328664829141872,1.734058528393507,67.75,0.000521598548999691,0.0,150.0,-0.0004535687701718416,0.2253662109375,-2.60770320892334e-08,0.04854922999462606,15.968714112043381,647
6635520,238,307.15,0.005935099183352577,1.7443327367305757,84.75,0.0008288674727310763,0.0,177.50000000000023,-0.0005265640967991204,0.3048828125,-1.3783574104309083e-08,0.0477099190545076,15.968717497587203,648
6645760,238,315.35,0.006845679419166117,1.753858058899641,94.0,0.0006685207792493486,0.0,200.0,-0.0005919182582147187,0.2576416015625,8.940696716308593e-09,0.05186497370091532,15.968717700242996,649
6656000,238,318.64,0.0075950793821903066,1.7562313340604305,115.0,0.0007064110513013589,0.0,250.0,-0.0006401890641427599,0.2973388671875,-7.078051567077636e-09,0.05523124949848314,15.968717366456985,650
6666240,238,326.06,0.009538992435773252,1.7633467033505439,135.75,0.000546715905977635,25.0,277.5000000000002,-0.0006041197531885701,0.253173828125,-1.0430812835693359e-08,0.05266030093919821,15.96871775984764,651
6676480,238,323.6,0.006678149999606831,1.7768342457711697,141.75,0.0005051004204446486,25.0,300.0,-0.0005038419210904976,0.2221923828125,-1.6391277313232423e-08,0.050538855480503256,15.968717157840729,652
6686720,238,327.17,0.007143312981133932,1.7609165996313094,136.75,0.000603745556232127,25.0,277.5000000000002,-0.000479063162492821,0.2437744140625,-4.097819328308106e-09,0.05129507248379554,15.968717610836029,653
6696960,238,321.13,0.0069027572122649875,1.7514954596757888,120.25,0.0006149785648830175,25.0,227.5000000000002,-0.00041932716994779183,0.248779296875,-2.0116567611694337e-08,0.05113624195736882,15.968717682361603,654
6707200,238,318.59,0.0068207524196736815,1.7573514491319657,116.5,0.0005768138308980042,25.0,202.50000000000023,-0.0005622514656351996,0.25771484375,2.6077032089233397e-09,0.04912595928619542,15.96871508359909,655
6717440,238,314.44,0.005939538593787574,1.7581245310604572,111.0,0.0005567049785497602,22.500000000000007,225.0,-0.0003889682489898405,0.2626220703125,3.3527612686157227e-09,0.049571962441070885,15.968716979026794,656
6727680,237,314.42,0.008054074748997664,1.758145661652088,121.25,0.0005900710799565445,22.500000000000007,252.50000000000023,-0.0004605853926477721,0.2715087890625,3.725290298461914e-09,0.05425745053201677,15.9687169611454,657
6737920,237,316.0,0.007353012867315556,1.7681722588837148,125.5,0.0006469910397129297,25.0,277.5000000000002,-0.0005137254056535312,0.2886474609375,-1.0058283805847169e-08,0.05452194730858021,15.968717437982558,658
6748160,237,323.21,0.007995262487125388,1.7747601293027402,143.25,0.0005463292378792062,25.0,402.5000000000002,-0.0005783393400633941,0.2632080078125,-1.4528632164001465e-08,0.05334697224542687,15.968713957071305,659
6758400,237,329.12,0.008128423466769164,1.7758048839867115,155.5,0.0006563876065570184,25.0,427.5000000000002,-0.000781022579758428,0.3115478515625,1.7136335372924803e-08,0.051974271801378126,15.968717712163926,660
6768640,237,329.81,0.007203281480087753,1.7777361631393434,160.0,0.0007123444868696538,25.0,450.0,-0.0006579594286449719,0.3267333984375,-1.7136335372924803e-08,0.053196512168963005,15.968716698884965,661
6778880,237,329.93,0.008262344135255261,1.7800630420446395,159.0,0.0004975409581462031,25.0,427.5000000000002,-0.0005624702982458985,0.247705078125,6.7055225372314455e-09,0.05163940150639397,15.968717658519745,662
6789120,237,321.99,0.006475259141734568,1.7588793806731702,127.0,0.0004914042634283078,22.500000000000007,277.5000000000002,-0.0005119264937093248,0.244189453125,-1.2665987014770507e-08,0.052444866655521095,15.968717795610427,663
6799360,237,318.83,0.005503695675088238,1.7445742264389992,116.5,0.0006408720616576602,0.0,250.0,-0.00043607271218206736,0.322314453125,-1.3783574104309083e-08,0.04931273892293652,15.968717271089554,664
6809600,237,316.41,0.007513466285126924,1.7423296600580216,113.0,0.000495586149084204,0.0,225.0,-0.00047321656420535875,0.233349609375,7.450580596923829e-10,0.05073723211209045,15.96871771812439,665
6819840,237,320.66,0.009711937040265184,1.744001964479685,123.5,0.0005548176324964516,22.500000000000007,275.0,-0.0006530729704536497,0.26484375,-5.215406417846679e-09,0.056474518270944296,15.968717646598815,666
6830080,237,328.87,0.009345476019370835,1.7436196461319924,150.25,0.00046404154117567485,25.0,277.5000000000002,-0.0006572632191819139,0.25498046875,-5.960464477539063e-09,0.053846020055077035,15.968717795610427,667
6840320,237,337.16,0.010798447898332597,1.7388571508228778,173.5,0.0004726531997135908,25.0,375.0,-0.00043130209869559624,0.221728515625,1.862645149230957e-08,0.05546921373751486,15.968717640638351,668
6850560,237,340.41,0.00934114735937328,1.758753351122141,178.0,0.0005742518996612489,25.0,375.0,-0.0005859170047187945,0.264599609375,3.725290298461914e-09,0.0533704701959312,15.96871750354767,669
6860800,237,344.24,0.009996797732674168,1.7434928551316262,180.5,0.0005569815747321627,50.0,350.0,-0.0005811863287817687,0.2702392578125,-7.078051567077636e-09,0.05454132807300024,15.96871770620346,670
6871040,237,341.85,0.010949289453856181,1.7389840185642242,177.5,0.00047462789979988427,50.0,327.5000000000002,-0.0006784177683584857,0.233349609375,-1.601874828338623e-08,0.055337486733003385,15.968717920780183,671
6881280,237,342.01,0.01043690244150639,1.7502070464193822,176.25,0.0005640697982968845,50.0,350.0,-0.0007076027564835386,0.299072265625,-2.9802322387695314e-09,0.056373267845004224,15.968717885017394,672
6891520,237,338.22,0.007227901856322205,1.7562160633504391,172.5,0.0005092241484163651,25.0,350.0,-0.0004291334855224704,0.2472900390625,5.960464477539063e-09,0.05190933004327297,15.968717569112778,673
6901760,237,343.07,0.009399246570137621,1.754501362890005,174.5,0.0005181899355008567,25.0,327.5000000000002,-0.0007611891465785448,0.2609130859375,3.725290298461914e-09,0.05358104443747399,15.968717885017394,674
6912000,237,334.55,0.01014361312991241,1.7177518546581267,158.0,0.0004992331908027836,25.0,300.0,-0.0006176584873173851,0.2380615234375,-9.685754776000977e-09,0.05571967850514871,15.968717527389526,675
6922240,237,346.95,0.012404560955474153,1.6902029722929002,199.75,0.00045542226806389864,50.0,375.0,-0.0004564448907331098,0.22626953125,-8.568167686462402e-09,0.05672279068038344,15.968717765808105,676
6932480,237,346.09,0.011607070066565939,1.7059108674526215,202.75,0.00041143638157734583,50.0,327.5000000000002,-0.0006688347497401992,0.210791015625,6.332993507385254e-09,0.052466027834710174,15.968717789649963,677
6942720,237,352.61,0.011315028920853365,1.7287395969033241,229.25,0.0004673531587457092,50.0,457.5000000000006,-0.00045546188775915655,0.203466796875,7.82310962677002e-09,0.05295741985421616,15.968717688322068,678
6952960,237,348.37,0.010900057920298422,1.718290065973997,215.5,0.00047509672032504114,50.0,405.00000000000045,-0.0007668904221645789,0.2623291015625,-3.3527612686157227e-09,0.05615737434953372,15.968717789649963,679
6963200,237,341.71,0.009645154508143605,1.716903816908598,214.25,0.0004739733819043579,25.0,500.0,-0.0005455996968521503,0.2297119140625,-2.0861625671386717e-08,0.052664241014661495,15.968717855215072,680
6973440,237,332.9,0.00961343504004617,1.7165776841342448,194.25,0.0004408040167220406,25.0,450.0,-0.0005403385606769006,0.2596923828125,-5.587935447692871e-09,0.054928969222789004,15.968717473745347,681
6983680,237,328.43,0.008728611588139756,1.7281221136450768,174.0,0.0004842999313950713,25.0,425.0,-0.00037242221405904276,0.2415283203125,-1.7508864402770997e-08,0.05267956600674384,15.968717569112778,682
6993920,237,332.88,0.011732890699749986,1.7056765407323837,173.0,0.00041415719003268237,50.0,352.5000000000002,-0.00047155624743027146,0.2193359375,-2.9802322387695314e-09,0.056765576991936996,15.968717533349992,683
7004160,237,350.72,0.01003982939882917,1.7033279575407505,200.5,0.00042389379341898346,50.0,425.0,-0.0004239915189828025,0.212939453125,-1.4901161193847656e-08,0.051866363397782875,15.968717676401138,684
7014400,237,358.89,0.012843933925614693,1.7092368379235268,217.0,0.00042166228716951083,75.0,427.5000000000002,-0.0005939077964285389,0.2312744140625,-1.4901161193847657e-09,0.05501481089497136,15.96871777176857,685
7024640,237,361.59,0.01359353437437676,1.7176518373191356,236.25,0.0004546506427516306,75.0,452.50000000000017,-0.0005020994489314034,0.2460693359375,1.0058283805847169e-08,0.056193788539507517,15.968717849254608,686
7034880,237,359.64,0.012009718424451421,1.737862442433834,247.25,0.0003885020459577504,100.0,500.0,-0.0003714135917107342,0.207177734375,3.3527612686157227e-09,0.05569987936049584,15.968717765808105,687
7045120,237,356.02,0.011442870085011237,1.7496688015758992,249.75,0.0003411459154648355,75.0,552.5000000000002,-0.00022567739979422184,0.175927734375,-7.450580596923829e-10,0.05405231235523524,15.968717873096466,688
7055360,237,350.12,0.011851183819999278,1.7319966666400433,237.5,0.00042849705394303327,50.0,505.00000000000045,-0.0006704949319100706,0.2326171875,2.1979212760925294e-08,0.05210940815852381,15.968717592954636,689
7065600,237,351.63,0.011662583085490041,1.7188001729547977,228.75,0.00040000645920486023,72.50000000000001,500.0,-0.0005320268763171043,0.216943359375,3.3527612686157227e-09,0.05526767942400812,15.968717730045318,690
7075840,237,348.77,0.012165786921104881,1.7074668154120445,241.5,0.0003935068825455801,75.0,505.00000000000045,-0.0005304258113028482,0.225732421875,-1.1175870895385742e-09,0.056168182409732134,15.968717902898788,691
7086080,237,347.47,0.012344536978889663,1.7026210755109787,224.25,0.0003892880155348166,75.0,377.5000000000002,-0.0007208692120912019,0.23427734375,-2.0116567611694337e-08,0.056768164304690304,15.968717807531357,692
7096320,237,348.01,0.011566580641738256,1.684227891266346,227.75,0.0003133977806541566,75.0,400.0,-0.00043747465533670036,0.2052978515625,4.8428773880004884e-09,0.052894564255314455,15.968717843294144,693
7106560,237,343.8,0.012837404592573876,1.6710541993379593,214.75,0.0004714902727272374,75.0,352.5000000000002,-0.0004394217477965867,0.1987548828125,-1.6763806343078613e-08,0.05443251773775132,15.968717807531357,694
7116800,237,342.64,0.011754241378366715,1.647537987679243,214.75,0.0003264187975126731,75.0,327.5000000000002,-0.00041991823018179276,0.1788818359375,-3.725290298461914e-09,0.05068819762029312,15.968717736005782,695
7127040,237,338.59,0.012555616798636038,1.6672448918223381,217.25,0.00037657170866935987,75.0,325.0,-0.0004217859295749804,0.19345703125,1.0058283805847169e-08,0.05374742362481011,15.968717819452285,696
7137280,237,340.09,0.011792723540929728,1.6935376450419426,221.25,0.00037221223152918983,50.0,402.5000000000002,-0.0004447484006959712,0.2141357421875,5.215406417846679e-09,0.05400571515773739,15.96871766448021,697
7147520,237,338.7,0.01230709371593548,1.7003309220075606,226.0,0.00031319369001465703,72.50000000000001,450.0,-0.000481442586533376,0.17314453125,3.725290298461914e-09,0.054123076026606196,15.968717801570893,698
7157760,237,339.52,0.010893010599465925,1.7031706355512142,215.25,0.00041396446144261747,50.0,400.0,-0.0006365706107317237,0.2377685546875,1.1175870895385742e-09,0.054242321116226996,15.968717610836029,699
7168000,237,339.34,0.012136536753678229,1.6959933511912824,208.75,0.0003571992704621607,25.0,402.5000000000002,-0.0007643821929377737,0.225146484375,-1.862645149230957e-09,0.05369152942765916,15.968717873096466,700
7178240,237,341.28,0.011583092139699148,1.6993219643831252,213.5,0.0004035789561712022,50.0,402.5000000000002,-0.0006222237625479465,0.2404296875,-7.450580596923828e-09,0.054380077827222165,15.968717896938324,701
7188480,237,338.15,0.01168391525898187,1.687147966772318,209.25,0.0003050949822224425,25.0,455.0000000000004,-0.00046756368865317197,0.172119140625,-2.2351741790771484e-09,0.05184260061922398,15.968717575073242,702
7198720,237,342.67,0.011949953166185879,1.6824502348899841,225.5,0.00041408202589678924,50.0,455.0000000000004,-0.0003778385933401296,0.230126953125,-8.568167686462402e-09,0.05382804470714945,15.968717652559281,703
7208960,237,340.33,0.01221433034806978,1.6769659630954266,223.5,0.0003796006755337089,50.0,455.0000000000004,-0.000598023709244444,0.222705078125,9.313225746154785e-09,0.05368138181555322,15.968717902898788,704
7219200,237,346.43,0.013236506255998393,1.6744221672415733,247.75,0.0004786268372441782,75.0,530.0000000000005,-0.0005140056509844726,0.2354736328125,7.450580596923828e-09,0.05542325122925068,15.968717652559281,705
7229440,237,348.82,0.010283194076328073,1.689222329109907,237.25,0.0003743347750770454,75.0,477.5000000000002,-0.0004961770071531646,0.2073486328125,-3.3527612686157227e-09,0.0501588147674763,15.968717640638351,706
7239680,237,344.47,0.011383427954888248,1.7180079236626624,229.25,0.00036067746266894575,50.0,525.0,-0.0005406258980656276,0.225732421875,1.4901161193847656e-08,0.05366797336236986,15.968717378377914,707
7249920,237,346.68,0.012185437580046709,1.7244803227484227,219.25,0.00039831579296674137,50.0,477.5000000000002,-0.0004574685786792543,0.2366455078125,-1.0430812835693359e-08,0.05476200541034917,15.968717801570893,708
7260160,237,345.83,0.010954504128130793,1.7310744859278202,213.0,0.0005201432695315589,50.0,402.5000000000002,-0.000586324442338082,0.2939453125,-1.1920928955078126e-08,0.0555319647735823,15.968717753887177,709
7270400,237,348.82,0.010587266670700046,1.7353056736290455,220.75,0.00041950867954554383,50.0,427.5000000000002,-0.00048474475952389187,0.2382568359375,-2.6077032089233397e-09,0.05419515875234056,15.968717855215072,710
7280640,237,346.23,0.011191239541585674,1.72458933070302,218.0,0.00033951819328450485,50.0,502.5000000000002,-0.00029915381855971646,0.20986328125,1.4901161193847656e-08,0.05408806423775271,15.968717950582505,711
